query_array_index,query_frame_id,matched_ref_index,matched_ref_frame_id,quality,valid,gt_x,gt_y,gt_yaw_rad,est_x,est_y,est_yaw_rad,xy_error
240,241,240,241,0.508466098,True,318.631300,-440.737000,1.484764000,318.631300,-440.737000,1.484764000,0.000000
241,242,241,242,0.501674026,True,318.758600,-439.261000,1.484764000,318.758600,-439.261000,1.484764000,0.000000
242,243,242,243,0.514156758,True,318.885900,-437.785000,1.457458000,318.885900,-437.785000,1.457458000,0.000000
243,244,243,244,0.507763203,True,319.013200,-436.309000,1.384038000,319.013200,-436.309000,1.384038000,0.000000
244,245,244,245,0.515593083,True,319.140500,-434.833000,1.310369000,319.140500,-434.833000,1.310369000,0.000000
245,246,245,246,0.520028668,True,319.267800,-433.356900,1.237245000,319.267800,-433.356900,1.237245000,0.000000
246,247,246,247,0.514881160,True,319.757500,-431.943600,1.237245000,319.757500,-431.943600,1.237245000,0.000000
247,248,247,248,0.493668740,True,320.247300,-430.530200,1.237245000,320.247300,-430.530200,1.237245000,0.000000
248,249,248,249,0.494448428,True,320.737000,-429.116900,1.237245000,320.737000,-429.116900,1.237245000,0.000000
249,250,249,250,0.502749803,True,321.226700,-427.703500,1.237245000,321.226700,-427.703500,1.237245000,0.000000
250,251,250,251,0.507044990,True,321.716400,-426.290100,1.237245000,321.716400,-426.290100,1.237245000,0.000000
251,252,251,252,0.510177862,True,322.206200,-424.876800,1.237245000,322.206200,-424.876800,1.237245000,0.000000
